Fecha_Accidente;DIRECCION_ACCIDENTE;CONDICION_VICTIMA;GRAVEDAD_ACCIDENTE;CLASE_ACCIDENTE;SEXO_VICTIMA;EDAD_VICTIMA;CANTIDAD_VICTIMAS
9/06/2019__00:00:00;AV_VIA_40_CR_50;Pasajero;herido;Choque;M;70;1
9/06/2019__00:00:00;CALLE_24_CRA_14;Conductor;herido;Choque;M;38;1
9/06/2019__00:00:00;CL_72_CR_38B;Motociclista;herido;Choque;M;30;1
9/06/2019__00:00:00;CL_84_CR_67;Pasajero;herido;Choque;M;30;1
9/06/2019__00:00:00;CR_45_CL_42;Motociclista;herido;Choque;M;28;1
9/06/2019__00:00:00;CR_45_CL_42;Pasajero;herido;Choque;M;26;1
9/06/2019__00:00:00;VIA_40_CL_70C;Motociclista;herido;Choque;F;40;1
9/07/2019__00:00:00;CL_44_CR_23_Y_22;Motociclista;herido;Choque;M;31;1
9/07/2019__00:00:00;CL_44_CR_23_Y_22;Pasajero;herido;Choque;M;37;1
9/07/2019__00:00:00;CL_56_10_82;Motociclista;herido;Choque;M;40;1
9/07/2019__00:00:00;CL_56_10_82;Pasajero;herido;Choque;M;34;1
9/07/2019__00:00:00;CL_72_CR_56_Y_57;Motociclista;herido;Choque;M;29;1
9/07/2019__00:00:00;CR_9_77_40;Acompañante;herido;Choque;M;22;1
9/07/2019__00:00:00;CR_9_77_40;Motociclista;herido;Choque;M;25;1
9/08/2019__00:00:00;CL_50_CR_32_Y_31;Pasajero;herido;Caida_Ocupante;M;62;1
9/08/2019__00:00:00;CL_109_CR_13;Motociclista;herido;Choque;M;35;1
9/08/2019__00:00:00;CL_78_CR_21D_126;Acompañante;herido;Choque;M;20;1
9/08/2019__00:00:00;CL_78_CR_21D_126;Motociclista;herido;Choque;M;21;1
9/08/2019__00:00:00;CL_92_CR_75;Motociclista;herido;Choque;M;42;1
9/08/2019__00:00:00;CR_22_CL_40;Motociclista;herido;Choque;M;34;1
9/08/2019__00:00:00;CR_47_CL_75;Pasajero;herido;Choque;M;44;1
9/09/2019__00:00:00;CL_30_CR_8;Peaton;herido;Atropello;M;33;1
9/09/2019__00:00:00;CL_61_43_119;Motociclista;herido;Atropello;M;27;1
9/09/2019__00:00:00;CL_61_43_119;Peaton;muerto;Atropello;M;60;1
9/09/2019__00:00:00;CR_39_CL_70B;Pasajero;herido;Choque;M;43;1
9/09/2019__00:00:00;CRA_8A_CALLE_41;Motociclista;herido;Choque;M;28;1
9/09/2019__00:00:00;CRA_8A_CALLE_41;Pasajero;herido;Choque;F;39;1
9/09/2019__00:00:00;VIA_40_CL_67B;Motociclista;herido;Choque;M;40;1
9/10/2019__00:00:00;CALLE_37_CRA_22;Peaton;herido;Atropello;M;70;1
9/10/2019__00:00:00;CR_22_45_15;Peaton;herido;Atropello;M;27;1
9/10/2019__00:00:00;CL_107_CR_36;Motociclista;herido;Choque;M;34;1
9/10/2019__00:00:00;CL_37_CR_22;Motociclista;herido;Choque;M;33;1
9/10/2019__00:00:00;CL_47B_CR_22;Motociclista;herido;Choque;F;33;1
9/10/2019__00:00:00;CL_79_CR_49C;Pasajero;herido;Choque;F;29;1
9/10/2019__00:00:00;CR_7_131_98;Motociclista;herido;Choque;M;39;1
9/10/2019__00:00:00;CR_8_CL_49;Conductor;herido;Choque;M;34;1
9/11/2019__00:00:00;CL_19_CR_3D;Pasajero;herido;Choque;M;67;1
9/11/2019__00:00:00;CL_36B_CR_20;Conductor;herido;Choque;M;35;1
9/11/2019__00:00:00;CL_47_19_57;Motociclista;herido;Choque;M;25;1
9/11/2019__00:00:00;CL_84_CR_64;Motociclista;herido;Choque;M;33;1
9/11/2019__00:00:00;CR_59_CL_70;Acompañante;herido;Choque;M;44;1
9/11/2019__00:00:00;CR_59_CL_70;Motociclista;herido;Choque;M;28;1
9/12/2019__00:00:00;AV_CIRCUNVALAR_CR_6C;Conductor;herido;Choque;M;37;1
9/12/2019__00:00:00;CR_44_CL_36;Motociclista;herido;Choque;M;37;1
9/12/2019__00:00:00;AVENIDA_110_CALLE_99B;Pasajero;herido;Volcamiento;M;32;1
9/12/2019__00:00:00;AVENIDA_110_CALLE_99B;Pasajero;herido;Volcamiento;M;44;1
09/13/2019_12:00:00_AM;CALLE_72_CRA_41;Ciclista;herido;Choque;M;67;1
09/13/2019_12:00:00_AM;CL_110_CR_64A;Pasajero;herido;Choque;M;38;1
09/13/2019_12:00:00_AM;CL_75_CR_47;Motociclista;herido;Choque;M;34;1
09/13/2019_12:00:00_AM;CR_23_CL_13;Conductor;herido;Choque;M;29;1
09/13/2019_12:00:00_AM;CR_23_CL_13;Pasajero;herido;Choque;M;42;1
09/13/2019_12:00:00_AM;CR_24_CL_51;Conductor;herido;Choque;F;57;1
09/14/2019_12:00:00_AM;CL_110_CR_13;Acompañante;herido;Choque;M;50;1
09/14/2019_12:00:00_AM;CL_110_FRENTE_ARGOS_CIRCUNVALAR;Motociclista;herido;Choque;M;26;1
09/14/2019_12:00:00_AM;CL_30_CR_28;Motociclista;herido;Choque;M;28;1
09/14/2019_12:00:00_AM;CL_45_CR_17;Pasajero;herido;Choque;M;38;1
09/14/2019_12:00:00_AM;CL_45_CR_17;Pasajero;herido;Choque;M;43;1
09/14/2019_12:00:00_AM;CR_21_CL_41;Acompañante;herido;Choque;M;69;1
09/14/2019_12:00:00_AM;CZALLE_75_CRA_48;Motociclista;herido;Choque;M;33;1
09/14/2019_12:00:00_AM;VIA_40_CL_77;Motociclista;herido;Choque;M;40;1
09/15/2019_12:00:00_AM;C_82_CR_42H;Peaton;herido;Atropello;M;55;1
09/15/2019_12:00:00_AM;CRA_23_CALLE_86;Peaton;herido;Atropello;F;33;1
09/15/2019_12:00:00_AM;CRA_23_CALLE_86;Peaton;herido;Atropello;M;5;1
09/15/2019_12:00:00_AM;CL_51B_CR_10_SUR;Acompañante;herido;Choque;M;34;1
09/15/2019_12:00:00_AM;CL_74_CR_41C;Motociclista;herido;Choque;M;48;1
09/15/2019_12:00:00_AM;CL_74_CR_41C;Pasajero;herido;Choque;M;43;1
09/16/2019_12:00:00_AM;CALLE_64_CRA_44;Peaton;herido;Atropello;M;63;1
09/16/2019_12:00:00_AM;CL_30_CR_33;Peaton;herido;Atropello;M;27;1
09/16/2019_12:00:00_AM;CL_79B_79_110;Peaton;herido;Atropello;M;72;1
09/16/2019_12:00:00_AM;CR_46_CL_72;Peaton;herido;Atropello;M;59;1
09/16/2019_12:00:00_AM;CALLE_110_CRA_12E;Motociclista;herido;Choque;M;43;1
09/16/2019_12:00:00_AM;CL_17_CR_17;Ciclista;herido;Choque;M;22;1
09/16/2019_12:00:00_AM;CL_53_CR_46_Y_50;Motociclista;herido;Choque;M;38;1
09/16/2019_12:00:00_AM;CL_80_CR_71;Pasajero;herido;Choque;M;35;1
09/16/2019_12:00:00_AM;CR_1_AV_MURILLO;Conductor;herido;Choque;M;41;1
09/16/2019_12:00:00_AM;CR_1_AV_MURILLO;Conductor;herido;Choque;M;72;1
09/17/2019_12:00:00_AM;CL_75_CR_70;Peaton;herido;Atropello;M;24;1
09/17/2019_12:00:00_AM;CR_13_CL_81;Peaton;herido;Atropello;M;40;1
09/17/2019_12:00:00_AM;CL_50_CR_33;Motociclista;herido;Choque;F;38;1
09/17/2019_12:00:00_AM;CL_68_CR_23B;Motociclista;herido;Choque;M;41;1
09/17/2019_12:00:00_AM;VIA_40_CL_76;Motociclista;herido;Choque;M;29;1
09/18/2019_12:00:00_AM;CL_103_CR_9F;Peaton;herido;Atropello;M;9;1
09/18/2019_12:00:00_AM;AVENIDA_110_CALLE_30;Pasajero;herido;Choque;M;47;1
09/18/2019_12:00:00_AM;CR_38_CL_47;Acompañante;herido;Choque;M;30;1
09/19/2019_12:00:00_AM;CL_30_CR_24;Motociclista;herido;Choque;M;29;1
09/20/2019_12:00:00_AM;CL_110_9G_390;Motociclista;herido;Choque;M;31;1
09/20/2019_12:00:00_AM;CR_59_CL_64;Motociclista;herido;Choque;M;32;1
09/20/2019_12:00:00_AM;CR_59_CL_76;Motociclista;herido;Choque;M;46;1
09/20/2019_12:00:00_AM;VIA_11_CALLE_6;Motociclista;herido;Choque;M;24;1
09/21/2019_12:00:00_AM;VIA_40_54_299;Peaton;herido;Atropello;M;49;1
09/21/2019_12:00:00_AM;CALLE_75_CRA_49;Motociclista;herido;Choque;M;32;1
09/21/2019_12:00:00_AM;CL_45_CR_19;Acompañante;herido;Choque;M;47;1
09/21/2019_12:00:00_AM;CL_45_CR_19;Motociclista;herido;Choque;M;37;1
09/21/2019_12:00:00_AM;CL_70_CR_47;Motociclista;herido;Choque;M;31;1
09/21/2019_12:00:00_AM;CL_98_CR_65;Conductor;herido;Choque;M;55;1
09/21/2019_12:00:00_AM;CR_14_SUR_CL_47;Acompañante;herido;Choque;M;36;1
09/21/2019_12:00:00_AM;CR_14_SUR_CL_47;Conductor;herido;Choque;M;44;1
09/22/2019_12:00:00_AM;CL_17_CR_23;Acompañante;herido;Atropello;M;30;1
09/22/2019_12:00:00_AM;CL_17_CR_23;Motociclista;herido;Atropello;M;35;1
09/22/2019_12:00:00_AM;CL_17_CR_23;Peaton;herido;Atropello;M;70;1
09/22/2019_12:00:00_AM;CL_19_CR_9;Motociclista;herido;Atropello;M;25;1
09/22/2019_12:00:00_AM;CL_19_CR_9;Peaton;herido;Atropello;M;30;1
09/22/2019_12:00:00_AM;CL_70C_25B_45;Pasajero;herido;Atropello;M;64;1
09/22/2019_12:00:00_AM;CL_30_CR_30;Pasajero;herido;Choque;M;35;1
09/22/2019_12:00:00_AM;CR_46_CL_75;Pasajero;herido;Choque;M;40;1
09/23/2019_12:00:00_AM;CL_128_CR_9G;Acompañante;herido;Choque;M;45;1
09/23/2019_12:00:00_AM;CL_64_CR_14;Motociclista;herido;Choque;M;32;1
09/23/2019_12:00:00_AM;CL_80B_CR_42B;Pasajero;herido;Choque;M;41;2
09/23/2019_12:00:00_AM;CL_80B_CR_42B;Pasajero;herido;Choque;M;42;1
09/23/2019_12:00:00_AM;CL_80B_CR_42B;Pasajero;herido;Choque;M;49;1
09/23/2019_12:00:00_AM;CL_80B_CR_42B;Pasajero;herido;Choque;M;50;1
09/23/2019_12:00:00_AM;CL_87_CR_9;Pasajero;herido;Choque;M;30;1
09/23/2019_12:00:00_AM;CL_87_CR_9;Pasajero;herido;Choque;M;41;1
09/23/2019_12:00:00_AM;CL_87_CR_9;Pasajero;herido;Choque;M;50;1
09/23/2019_12:00:00_AM;CL_87_CR_9;Pasajero;herido;Choque;M;74;1
09/23/2019_12:00:00_AM;CR_15_18_34;Motociclista;herido;Choque;M;50;1
09/23/2019_12:00:00_AM;CR_15_SUR_70_100;Acompañante;herido;Choque;F;51;1
09/23/2019_12:00:00_AM;KM_5_VIA_JUAN_MINA;Motociclista;muerto;Choque;M;64;1
09/23/2019_12:00:00_AM;VIA_GALAPA_DESPUES_DEL_PUENTE_DE_LA_CORDIALIDAD;Conductor;herido;Choque;M;68;1
09/24/2019_12:00:00_AM;CR_55_98;Peaton;herido;Atropello;F;49;1
09/24/2019_12:00:00_AM;AV_CIRCUNVALAR_CR_6Q;Motociclista;herido;Choque;M;31;1
09/24/2019_12:00:00_AM;CL_110_CR_9G;Acompañante;herido;Choque;M;41;1
09/24/2019_12:00:00_AM;CL_110_CR_9G;Pasajero;herido;Choque;M;34;1
09/24/2019_12:00:00_AM;CL_110_CR_9G;Pasajero;herido;Choque;M;39;1
09/24/2019_12:00:00_AM;CL_70_CR_59;Motociclista;herido;Choque;M;29;1
09/24/2019_12:00:00_AM;CL_87_CR_9J;Motociclista;herido;Choque;M;30;1
09/24/2019_12:00:00_AM;CR_22_CL_40B;Motociclista;herido;Choque;M;42;1
09/24/2019_12:00:00_AM;CR_22B_CL_70C;Pasajero;herido;Choque;M;43;1
09/24/2019_12:00:00_AM;CR_27_CL_68;Motociclista;herido;Choque;M;32;1
09/24/2019_12:00:00_AM;CR_27_CL_68;Pasajero;herido;Choque;M;28;1
09/24/2019_12:00:00_AM;VIA_40_CL_80;Motociclista;herido;Choque;M;59;1
09/24/2019_12:00:00_AM;VIA_40_CL_85_470;Motociclista;herido;Choque;M;30;1
09/25/2019_12:00:00_AM;CR_8_CL_50;Peaton;herido;Atropello;M;16;1
09/25/2019_12:00:00_AM;AV_CIRCUNVALAR_CL_77;Motociclista;herido;Choque;M;37;1
09/25/2019_12:00:00_AM;CL_30_10_134;Motociclista;herido;Choque;M;28;1
09/25/2019_12:00:00_AM;CL_48_CR_8;Acompañante;herido;Choque;M;42;1
09/25/2019_12:00:00_AM;CL_48_CR_8;Motociclista;herido;Choque;F;46;1
09/25/2019_12:00:00_AM;CL_48_CR_8;Motociclista;herido;Choque;M;28;1
09/25/2019_12:00:00_AM;CL_99_CR_6C;Pasajero;herido;Choque;M;54;1
09/25/2019_12:00:00_AM;CR_23_CL_64;Pasajero;herido;Choque;M;21;1
09/26/2019_12:00:00_AM;CL_45_CR_33;Peaton;herido;Atropello;M;63;1
09/26/2019_12:00:00_AM;CR_46_CL_102;Peaton;herido;Atropello;M;14;1
09/26/2019_12:00:00_AM;CR_46_CL_102;Peaton;herido;Atropello;M;57;1
09/26/2019_12:00:00_AM;CL_74_CR_41C;Motociclista;herido;Choque;F;29;1
09/27/2019_12:00:00_AM;CR_43_51_20;Pasajero;herido;Caida_Ocupante;M;27;1
09/27/2019_12:00:00_AM;CL_110_CR_43_Y_38;Motociclista;muerto;Choque;M;33;1
09/27/2019_12:00:00_AM;CL_46_CR_12_SUR;Motociclista;herido;Choque;M;41;1
09/27/2019_12:00:00_AM;CL_75_CR_60;Conductor;herido;Choque;F;58;1
09/27/2019_12:00:00_AM;CL_75_CR_60;Conductor;herido;Choque;M;71;1
09/27/2019_12:00:00_AM;CL_75_CR_60;Peaton;herido;Choque;M;35;1
09/27/2019_12:00:00_AM;CR_43_CL_76;Pasajero;herido;Choque;M;24;1
09/28/2019_12:00:00_AM;CL_17_CR_8;Acompañante;herido;Atropello;M;22;1
09/28/2019_12:00:00_AM;CL_17_CR_8;Peaton;herido;Atropello;M;71;2
09/28/2019_12:00:00_AM;CR_46_AV_CIRCUNVALAR;Peaton;muerto;Atropello;M;63;1
09/28/2019_12:00:00_AM;CL_38C_CR_21;Motociclista;herido;Choque;F;39;1
09/28/2019_12:00:00_AM;CL_49F_CR_2F;Motociclista;herido;Choque;F;34;1
09/28/2019_12:00:00_AM;CL_49F_CR_2F;Pasajero;herido;Choque;M;33;1
09/28/2019_12:00:00_AM;CL_56_CR_15;Acompañante;herido;Choque;M;39;1
09/28/2019_12:00:00_AM;CL_56_CR_15;Motociclista;herido;Choque;M;33;1
09/28/2019_12:00:00_AM;CL_68_CR_27;Motociclista;herido;Choque;M;35;1
09/28/2019_12:00:00_AM;CR_47_CL_80_216;Motociclista;herido;Choque;M;46;1
09/28/2019_12:00:00_AM;CR_8_CL_35;Pasajero;herido;Choque;M;37;1
09/28/2019_12:00:00_AM;CR_8_CL_35;Pasajero;herido;Choque;M;71;1
09/29/2019_12:00:00_AM;CL_84_CR_21;Motociclista;herido;Volcamiento;M;30;1
09/30/2019_12:00:00_AM;CL_54_CR_45;Motociclista;herido;Choque;M;33;1
09/30/2019_12:00:00_AM;CL_64_CR_26;Motociclista;herido;Choque;M;27;1
09/30/2019_12:00:00_AM;VIA_40_CL_79;Pasajero;herido;Choque;F;74;1
10/01/2019__00:00:00;CL_76_CR_57;Peaton;herido;Atropello;M;62;1
10/01/2019__00:00:00;CR_38_CL_32;Peaton;herido;Atropello;M;16;1
10/01/2019__00:00:00;CR_43_CL_76;Peaton;herido;Atropello;M;73;1
10/01/2019__00:00:00;CL_41_CR_27;Peaton;herido;Choque;M;44;1
10/01/2019__00:00:00;CL_50_CR_31;Motociclista;herido;Choque;M;39;1
10/01/2019__00:00:00;CR_21_CL_45B;Motociclista;herido;Choque;M;28;1
10/01/2019__00:00:00;CR_53_CL_79;Pasajero;herido;Choque;M;41;1
10/02/2019__00:00:00;CR_44_40_20;Peaton;herido;Atropello;M;63;1
10/02/2019__00:00:00;CL_110_CR_6;Pasajero;herido;Choque;M;16;1
10/02/2019__00:00:00;CL_110_CR_6;Peaton;herido;Choque;M;21;1
10/02/2019__00:00:00;CL_58_CR_32;Acompañante;herido;Choque;M;10;1
10/02/2019__00:00:00;CL_58_CR_32;Acompañante;herido;Choque;M;12;1
10/02/2019__00:00:00;CL_58_CR_32;Acompañante;herido;Choque;M;19;1
10/02/2019__00:00:00;CL_58_CR_32;Conductor;herido;Choque;F;51;1
10/02/2019__00:00:00;CR_2_CL_35;Motociclista;herido;Choque;M;29;1
10/03/2019__00:00:00;AV_CIRCUNVALAR_CL_110_CR_27;Peaton;herido;Atropello;M;43;1
10/03/2019__00:00:00;CL_60_CR_44B;Peaton;herido;Atropello;M;24;1
10/03/2019__00:00:00;CL_19_CR_7;Motociclista;herido;Choque;F;32;1
10/03/2019__00:00:00;CL_58_CR_66B;Motociclista;herido;Choque;M;32;1
10/03/2019__00:00:00;CL_76_CR_38;Motociclista;herido;Choque;F;43;1
10/03/2019__00:00:00;CL_79B_FRENTE_42_229;Conductor;herido;Choque;M;26;1
10/03/2019__00:00:00;CR_32_CL_35;Motociclista;herido;Choque;M;39;1
10/04/2019__00:00:00;CL_30_CR_43;Peaton;herido;Atropello;M;44;1
10/04/2019__00:00:00;CR_46_FRENTE_64_44;Peaton;muerto;Atropello;M;77;1
10/04/2019__00:00:00;CL_10_CR_32;Motociclista;herido;Choque;M;23;1
10/04/2019__00:00:00;CL_30_CR_30;Motociclista;herido;Choque;M;27;1
10/04/2019__00:00:00;CL_30_CR_30;Pasajero;herido;Choque;M;26;1
10/04/2019__00:00:00;CL_52_CR_9D;Acompañante;herido;Choque;M;11;1
10/04/2019__00:00:00;CL_69_39B_64;Conductor;herido;Choque;M;32;1
10/04/2019__00:00:00;CL_75_CR_59;Conductor;herido;Choque;M;46;1
10/04/2019__00:00:00;CL_75_CR_59;Pasajero;herido;Choque;F;68;1
10/04/2019__00:00:00;CR_26_CON_120;Motociclista;herido;Choque;M;31;1
10/05/2019__00:00:00;CR_54_CL_59;Peaton;herido;Atropello;M;23;1
10/05/2019__00:00:00;AV_CIRCUNVALAR_FRENTE_ALAMEDA_DEL_RIO;Pasajero;herido;Choque;M;39;1
10/05/2019__00:00:00;CL_110_29_85;Conductor;muerto;Choque;M;46;1
10/05/2019__00:00:00;CL_110_29_85;Motociclista;herido;Choque;M;70;1
10/05/2019__00:00:00;CL_117B_CR_37;Motociclista;herido;Choque;M;27;1
10/05/2019__00:00:00;CL_117B_CR_37;Pasajero;herido;Choque;M;25;1
10/05/2019__00:00:00;CL_17_CR_23;Motociclista;herido;Choque;M;44;1
10/05/2019__00:00:00;CL_45_CR_30;Motociclista;herido;Choque;M;26;1
10/05/2019__00:00:00;CL_58_50_168;Motociclista;herido;Choque;M;27;1
10/05/2019__00:00:00;CL_8_CR_38;Pasajero;herido;Choque;M;51;1
10/05/2019__00:00:00;CR_50_CL_64;Motociclista;herido;Choque;M;42;1
10/06/2019__00:00:00;CL_30_CR_32_126;Peaton;muerto;Atropello;M;44;1
10/06/2019__00:00:00;CL_56_CR_10;Motociclista;herido;Choque;M;32;1
10/06/2019__00:00:00;CL_56_CR_10;Pasajero;herido;Choque;M;45;1
10/06/2019__00:00:00;CR_47_CL_75;Pasajero;herido;Choque;M;74;1
10/06/2019__00:00:00;AV_CIRCUNVALAR_CR_43;Acompañante;herido;Otro;M;36;1
10/06/2019__00:00:00;AV_CIRCUNVALAR_CR_43;Conductor;herido;Otro;M;33;1
10/07/2019__00:00:00;AV_CIRCUNVALAR_CL_51B;Motociclista;herido;Caida_Ocupante;M;43;1
10/07/2019__00:00:00;CL_30_CR_23;Conductor;herido;Choque;M;66;1
10/07/2019__00:00:00;CL_75_CR_51;Conductor;herido;Choque;F;40;1
10/07/2019__00:00:00;CR_50_CL_37;Acompañante;herido;Choque;M;30;1
10/07/2019__00:00:00;CR_50_CL_37;Motociclista;herido;Choque;M;36;1
10/08/2019__00:00:00;AV_MURILLO_CR_21;Acompañante;herido;Choque;F;52;1
10/08/2019__00:00:00;AV_MURILLO_CR_21;Motociclista;herido;Choque;M;43;1
10/08/2019__00:00:00;CL_17_34_13;Motociclista;herido;Choque;M;43;1
10/08/2019__00:00:00;CL_56_CR_11;Motociclista;herido;Choque;M;24;1
10/08/2019__00:00:00;CR_49B_CL_75;Motociclista;herido;Choque;M;39;1
10/08/2019__00:00:00;CR_8_CL_48;Pasajero;herido;Choque;M;6;1
10/08/2019__00:00:00;CL_30_CR_22;Motociclista;herido;Otro;M;35;1
10/09/2019__00:00:00;CL_80_CR_41D;Motociclista;herido;Choque;M;39;1
10/09/2019__00:00:00;CR_8_CL_35;Motociclista;herido;Choque;M;29;1
10/10/2019__00:00:00;CL_17_CR_21;Peaton;herido;Atropello;M;6;1
10/10/2019__00:00:00;CL_40_CR_43;Peaton;herido;Atropello;M;80;1
10/10/2019__00:00:00;CR_1_CL_41C;Motociclista;herido;Choque;M;53;1
10/11/2019__00:00:00;CL_45_CR_20;Motociclista;herido;Choque;M;34;1
10/11/2019__00:00:00;CL_48_CR_46;Acompañante;herido;Choque;F;54;1
10/11/2019__00:00:00;CR_15_SUR_CL_60;Acompañante;herido;Choque;M;37;1
10/11/2019__00:00:00;CR_15_SUR_CL_60;Motociclista;herido;Choque;M;39;1
10/11/2019__00:00:00;CR_2G_CL_50E;Motociclista;herido;Choque;M;37;1
10/11/2019__00:00:00;CR_2G_CL_50E;Motociclista;herido;Choque;M;48;1
10/11/2019__00:00:00;CR_55_CL_79;Motociclista;herido;Choque;F;46;1
10/11/2019__00:00:00;VIA_40_77B_20;Pasajero;herido;Choque;F;43;1
10/11/2019__00:00:00;VIA_40_77B_20;Pasajero;herido;Choque;M;26;2
10/11/2019__00:00:00;VIA_40_77B_20;Pasajero;herido;Choque;M;30;1
10/11/2019__00:00:00;VIA_40_77B_20;Pasajero;herido;Choque;M;58;1
10/11/2019__00:00:00;VIA_40_CR_51;Motociclista;herido;Choque;M;43;1
10/12/2019__00:00:00;CL_63B_9K_70;Peaton;herido;Atropello;M;16;1
10/12/2019__00:00:00;CL_72_CR_44;Conductor;herido;Atropello;M;53;1
10/12/2019__00:00:00;CL_72_CR_44;Peaton;herido;Atropello;M;27;1
10/12/2019__00:00:00;CL_107_VIA_40;Motociclista;herido;Choque;M;42;1
10/12/2019__00:00:00;CL_42_CR_45;Acompañante;herido;Choque;M;59;1
10/12/2019__00:00:00;CL_57_CR_15;Pasajero;herido;Choque;M;36;1
10/12/2019__00:00:00;CL_79_CR_45;Conductor;herido;Choque;M;55;1
10/12/2019__00:00:00;CR_38_CL_42;Motociclista;herido;Choque;M;31;1
10/13/2019_12:00:00_AM;AV_CORDIALIDAD_KM_103_GALAPA_BARRANQUILLA;Acompañante;herido;Choque;M;14;1
10/13/2019_12:00:00_AM;AV_CORDIALIDAD_KM_103_GALAPA_BARRANQUILLA;Acompañante;herido;Choque;M;63;1
10/13/2019_12:00:00_AM;CL_42_CR_1_SUR;Acompañante;herido;Choque;M;21;1
10/13/2019_12:00:00_AM;CL_42_CR_1_SUR;Motociclista;herido;Choque;M;28;1
10/13/2019_12:00:00_AM;CL_47_CR_24;Motociclista;herido;Choque;M;35;1
10/14/2019_12:00:00_AM;CL_45_CR_13;Ciclista;herido;Choque;M;26;1
10/14/2019_12:00:00_AM;CL_72_CR_38B;Conductor;herido;Choque;M;34;1
10/14/2019_12:00:00_AM;CL_72_CR_38B;Pasajero;herido;Choque;M;59;1
10/14/2019_12:00:00_AM;CL_76_CR_66;Pasajero;herido;Choque;M;62;1
10/15/2019_12:00:00_AM;CL_72_CR_46;Peaton;herido;Atropello;M;45;1
10/15/2019_12:00:00_AM;CL_74_CR_43_Y_44;Pasajero;herido;Atropello;M;24;1
10/15/2019_12:00:00_AM;CALLE_80_CRA_41D;Acompañante;herido;Choque;M;49;1
10/15/2019_12:00:00_AM;CALLE_80_CRA_41D;Motociclista;herido;Choque;M;60;1
10/15/2019_12:00:00_AM;CL_118_CR_38;Motociclista;herido;Choque;M;32;1
10/15/2019_12:00:00_AM;CL_118_CR_38;Pasajero;herido;Choque;M;36;1
10/15/2019_12:00:00_AM;CR_49C_CL_85;Acompañante;herido;Choque;M;26;1
10/15/2019_12:00:00_AM;VIA_40_CL_83;Motociclista;herido;Choque;M;49;1
10/16/2019_12:00:00_AM;CL_47B_CR_20;Pasajero;herido;Choque;F;29;1
10/16/2019_12:00:00_AM;VIA_11_10_98;Acompañante;herido;Choque;M;59;1
10/16/2019_12:00:00_AM;VIA_11_10_98;Pasajero;herido;Choque;M;24;1
10/16/2019_12:00:00_AM;VIA_11_10_98;Pasajero;herido;Choque;M;61;1
10/17/2019_12:00:00_AM;CL_53_CR_50;Peaton;herido;Atropello;M;34;1
10/17/2019_12:00:00_AM;CR_39_30_19;Peaton;herido;Atropello;M;39;1
10/17/2019_12:00:00_AM;CL_75_CR_47;Motociclista;herido;Choque;M;31;1
10/17/2019_12:00:00_AM;CL_75_CR_47;Motociclista;herido;Choque;M;48;1
10/18/2019_12:00:00_AM;VIA_40_CL_77B_Y_78;Peaton;herido;Atropello;M;30;1
10/18/2019_12:00:00_AM;CL_60_CR_8;Pasajero;herido;Choque;M;61;1
10/18/2019_12:00:00_AM;CR_15_CL_68C_08;Acompañante;herido;Choque;M;39;1
10/18/2019_12:00:00_AM;CR_15_CL_68C_08;Motociclista;herido;Choque;M;35;1
10/18/2019_12:00:00_AM;CR_42H_CL_90;Conductor;herido;Choque;F;25;1
10/18/2019_12:00:00_AM;VIA_40_CL_77B;Pasajero;herido;Choque;F;72;1
10/18/2019_12:00:00_AM;VIA_40_CL_77B;Pasajero;herido;Choque;M;25;2
10/19/2019_12:00:00_AM;CR_38_CL_56_24;Peaton;herido;Atropello;M;59;1
10/19/2019_12:00:00_AM;CL_91_CR_49C;Acompañante;herido;Choque;F;63;1
10/19/2019_12:00:00_AM;CR_38_CL_120;Motociclista;herido;Choque;M;30;1
10/19/2019_12:00:00_AM;CR_56_CL_94;Conductor;herido;Choque;M;59;1
10/19/2019_12:00:00_AM;CR_56_CL_94;Pasajero;herido;Choque;M;43;1
10/19/2019_12:00:00_AM;CRA_49_CALLE_74;Motociclista;herido;Choque;M;78;1
10/19/2019_12:00:00_AM;CRA_49_CALLE_74;Pasajero;herido;Choque;F;59;1
10/20/2019_12:00:00_AM;AV_CORDIALIDAD_CR_6;Acompañante;herido;Choque;M;10;1
10/20/2019_12:00:00_AM;AV_CORDIALIDAD_CR_6;Acompañante;herido;Choque;M;51;1
10/20/2019_12:00:00_AM;AV_CORDIALIDAD_CR_6;Motociclista;herido;Choque;M;52;1
10/20/2019_12:00:00_AM;CL_110_CR_5_SUR;Acompañante;herido;Choque;M;45;1
10/20/2019_12:00:00_AM;CL_110_CR_5_SUR;Motociclista;herido;Choque;F;46;1
10/21/2019_12:00:00_AM;CALLE_87_15A_194;Pasajero;herido;Caida_Ocupante;M;37;1
10/21/2019_12:00:00_AM;CL_30_FRENTE_AL_28_52;Pasajero;herido;Choque;M;29;1
10/21/2019_12:00:00_AM;CL_35_CR_14;Pasajero;herido;Choque;M;31;1
10/21/2019_12:00:00_AM;CL_53C_CR_27;Motociclista;herido;Choque;M;55;1
10/21/2019_12:00:00_AM;CL_57_CR_25;Acompañante;herido;Choque;M;25;1
10/21/2019_12:00:00_AM;CL_57_CR_25;Motociclista;herido;Choque;M;43;1
10/21/2019_12:00:00_AM;CR_17B_CL_18;Motociclista;herido;Choque;F;49;1
10/21/2019_12:00:00_AM;CR_38_CL_69;Acompañante;herido;Choque;M;47;1
